building_id,meter_reading,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,sea_level_pressure,wind_direction,wind_speed
561,6.437031390411918,295000.0,1963.7010722128923,4.033060037027242,7.8,8.0,1.1,1021.7,350.0,7.7
562,5.63913728116267,235000.0,2013.0,4.033060037027242,7.8,8.0,1.1,1021.7,350.0,7.7
563,3.22525543183224,31346.0,1963.7010722128923,4.033060037027242,7.8,8.0,1.1,1021.7,350.0,7.7
564,2.3589654264301534,89315.0,1963.7010722128923,4.033060037027242,7.8,8.0,1.1,1021.7,350.0,7.7
565,2.1400661634962708,15326.0,1954.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
566,0.4311328548567422,2010.0,1957.0,1.0,7.8,0.0,-2.8,1021.7,90.0,1.5
569,5.5134287461649825,86091.0,1964.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
570,4.388108104989749,193202.0,1964.0,10.0,7.8,0.0,-2.8,1021.7,90.0,1.5
571,2.8903717578961645,47954.0,1980.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
572,5.74516431243497,94175.0,1964.0,9.0,7.8,0.0,-2.8,1021.7,90.0,1.5
573,2.2669579153508947,23815.0,1914.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
574,3.0581764155098217,56343.0,1905.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
575,3.242592351485517,33167.0,1963.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
576,4.836281906951478,86465.0,2014.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
577,3.86702563949741,113589.0,1958.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
578,4.276197953888306,71994.0,2004.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
579,1.425202525434872,7781.0,1910.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
580,4.314149212270796,104016.0,1960.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
581,1.864080130807681,23012.0,1930.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
582,1.916922612182061,14542.0,1920.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
583,6.095822310177436,206054.0,1950.0,9.0,7.8,0.0,-2.8,1021.7,90.0,1.5
584,4.580303558257963,137806.0,1967.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
585,5.07829394257007,132394.0,1949.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
586,3.8861922453936244,166514.0,1917.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
587,4.353498551059343,53234.0,1942.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
588,2.5416019934645457,21866.0,1911.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
589,4.350793932242783,305268.0,1952.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
590,0.9162907318741551,8516.0,1920.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
592,5.831413158959755,120694.0,2012.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
594,5.8665332106181145,177281.0,1964.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
595,5.020651629371744,270413.0,1971.0,14.0,7.8,0.0,-2.8,1021.7,90.0,1.5
596,2.0149030205422647,18474.0,1923.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
597,4.30406509320417,189425.0,1994.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
598,3.826192748822953,68701.0,1930.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
599,4.330733340286331,25996.0,1954.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
600,4.069026754237811,44182.0,1917.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
601,2.3749057545736716,11910.0,1903.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
602,5.404477562376427,238065.0,1933.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
603,2.388762789235098,29063.0,2004.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
605,2.6019486702196644,51020.0,1924.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
606,4.008968211484625,23432.0,1999.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
608,3.9512437185814275,124197.0,1927.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
609,6.213535523419219,141461.0,1907.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
610,2.302585092994046,30160.0,1958.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
611,6.060349079393121,128126.0,1966.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
612,4.297377918946159,77055.0,1917.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
614,4.677490847567717,185200.0,1930.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
615,6.548972400624172,153700.0,1990.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
616,3.20172966603323,117814.0,1959.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
617,6.211051782219415,182943.0,1963.0,11.0,7.8,0.0,-2.8,1021.7,90.0,1.5
618,4.44500143383527,148032.0,1924.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
619,5.11885571631995,68146.0,1948.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
620,6.948724462669535,220703.0,2011.0,9.0,7.8,0.0,-2.8,1021.7,90.0,1.5
622,5.017941869278694,123612.0,1961.0,7.0,7.8,0.0,-2.8,1021.7,90.0,1.5
623,2.803360380906535,49388.0,1931.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
624,4.205662298354054,46204.0,1941.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
625,4.221413241429339,55516.0,1978.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
626,4.42484663185681,130581.0,1970.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
627,4.5512418439625355,56637.0,1953.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
628,2.9444389791664403,40706.0,1958.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
629,2.3537533795684453,40835.0,1931.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
630,3.6109179126442243,93420.0,1948.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
631,2.3981225197031093,23533.0,1906.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
632,3.865979066926739,41297.0,1959.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
633,3.3515868811088207,98539.0,1989.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
634,0.13758566295256316,4000.0,1910.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
635,1.4979475364007373,7122.0,1909.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
636,0.097580328338864,6564.0,1909.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
637,0.10885440491208209,4189.0,1929.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
638,0.9987919533858988,7900.0,1923.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
639,1.6094379124341003,14524.0,1964.0,2.0,7.8,0.0,-2.8,1021.7,90.0,1.5
640,4.987025428457122,36180.0,1966.0,9.0,7.8,0.0,-2.8,1021.7,90.0,1.5
641,5.7910024410006695,109588.0,1994.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
642,2.0794415416798357,30401.0,1963.7010722128923,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
643,4.101637901049566,110919.0,1941.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
644,5.224078616612505,261091.0,1923.0,3.0,7.8,0.0,-2.8,1021.7,90.0,1.5
645,7.268487979081614,304333.0,2006.0,12.0,7.8,0.0,-2.8,1021.7,90.0,1.5
646,3.4193646856176043,58733.0,1923.0,6.0,7.8,0.0,-2.8,1021.7,90.0,1.5
648,6.732508635860144,154706.0,2009.0,11.0,7.8,0.0,-2.8,1021.7,90.0,1.5
649,5.90215507697849,116121.0,1996.0,10.0,7.8,0.0,-2.8,1021.7,90.0,1.5
650,3.5409593240373143,75228.0,1993.0,4.0,7.8,0.0,-2.8,1021.7,90.0,1.5
651,3.866774561954977,306140.0,2007.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
652,4.300260567869684,150887.0,1959.0,9.0,7.8,0.0,-2.8,1021.7,90.0,1.5
653,6.3310035050999796,420885.0,1930.0,8.0,7.8,0.0,-2.8,1021.7,90.0,1.5
654,3.9270042244712164,43910.0,1912.0,5.0,7.8,0.0,-2.8,1021.7,90.0,1.5
655,4.165917657622042,222434.0,1964.0,11.0,7.8,0.0,-2.8,1021.7,90.0,1.5
656,3.4404180948154366,5769.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
657,3.0819099697950434,109071.0,1966.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
658,1.840549633397487,31075.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
659,2.3513752571634776,15306.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
660,1.4609379041156565,5447.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
661,1.061602463034209,7427.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
662,1.4350845252893227,12777.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
663,3.3357695763397,57189.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
664,3.169685580677429,49492.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
665,1.1568811967920856,8773.0,1966.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
666,1.1314021114911006,12045.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
667,1.0986122886681098,15715.0,1966.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
668,3.4011973816621555,47275.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
669,2.1041341542702074,4768.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
670,2.517696472610991,18471.0,1966.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
671,1.3862943611198906,7589.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
672,2.1723625059440717,6329.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
673,2.474856313934499,36307.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
674,3.634951112088381,149704.0,1976.0,8.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
675,3.996364153861897,3853.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
676,4.420044701861403,90697.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
677,1.1631508098056809,7072.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
678,3.0106208860477417,60977.0,1976.0,6.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
679,2.766319109226186,43400.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
680,1.1631508098056809,9849.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
682,4.22683374526818,64153.0,1963.7010722128923,5.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
683,0.8754687373538999,4650.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
684,4.393213824064446,152471.0,1919.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
685,5.5134287461649825,270034.0,1976.0,5.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
686,1.1631508098056809,12206.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
687,2.5572273113676265,36221.0,1976.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
688,2.1972245773362196,52302.0,1966.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
689,2.382320061012899,11442.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
690,1.9740810260220096,19429.0,1945.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
691,0.9555114450274363,42647.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
692,1.501852701754163,7416.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
693,4.122283930911342,57436.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
694,1.7047480922384253,30613.0,1976.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
695,3.86702563949741,121062.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
696,1.9740810260220096,19041.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
697,1.7538845167991286,18697.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
698,1.2809338454620642,13939.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
699,2.9391619220655967,93764.0,1945.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
700,0.7884573603642702,11464.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
701,3.3568971227655755,128682.0,1966.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
702,2.302585092994046,24251.0,1966.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
703,2.0918640616783932,34563.0,1966.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
704,1.6486586255873816,17050.0,1966.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
705,1.9459101490553132,23605.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
706,1.3865443298750981,27685.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
707,2.731115474033206,11270.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
708,3.258096538021482,102429.0,1945.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
709,1.9021075263969205,23067.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
710,0.7884573603642702,12088.0,1919.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
711,2.144292513999452,15414.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
712,0.9555114450274363,22949.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
713,1.6889881911921094,14973.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
714,2.0794415416798357,8730.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
715,1.9459101490553132,23153.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
716,1.9021075263969205,37265.0,1919.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
717,1.6094379124341003,28826.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
718,1.308332819650179,25866.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
719,1.7578579175523736,28363.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
720,1.2581768583394481,18202.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
721,3.4965075614664802,121471.0,1966.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
722,1.308332819650179,31635.0,1966.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
723,4.545420181582317,160038.0,1966.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
724,2.6878474937846906,88856.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
725,1.4586150226995167,13789.0,1919.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
726,3.4404180948154366,120566.0,1945.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
727,3.572345637857985,139113.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
728,1.7404661748405046,30300.0,1966.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
729,1.547562508716013,17190.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
730,3.086486636822455,126045.0,1966.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
731,1.4816045409242156,29149.0,1919.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
732,3.4468078929142076,66187.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
733,2.70805020110221,96929.0,1966.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
734,1.547562508716013,28191.0,1919.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
735,4.314817884980432,155807.0,2013.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
736,3.1986731175506815,94658.0,1976.0,3.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
737,0.8754687373538999,14790.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
738,2.740840023925201,95433.0,1966.0,4.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
739,3.1179499062782403,137046.0,1966.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
740,0.0003999200213269354,37975.0,1976.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
741,1.1939224684724346,14025.0,1966.0,1.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
742,2.128231705849268,31829.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
743,3.0252910757955354,12185.0,1976.0,2.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
744,2.9069010598473755,48642.0,1919.0,5.0,4.0,0.0,3.0,1021.5955721858672,160.0,2.6
745,2.0959667452619923,13512.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
746,4.1601837995614614,17879.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
747,3.1434321918857866,30531.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
747,4.818772362815078,30531.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
748,3.2412907234852155,32766.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
749,3.4760976589069066,35936.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
750,5.171903441692378,35990.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
750,8.478075992905131,35990.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
753,3.357990601354944,39558.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
753,5.780280445628926,39558.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
754,5.9258347640940325,41337.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
755,2.7300269339055787,42129.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
756,3.08876713952118,44352.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
757,6.929076360685821,46813.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
758,3.6834472262445725,47007.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
758,5.484938002378146,47007.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
759,2.740840023925201,48519.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
759,5.304065812527683,48519.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
760,4.297738364842033,49990.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
761,0.9231471726706415,52534.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
762,4.697749367281185,53651.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
764,3.119422273141406,58307.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
764,7.941309800616744,58307.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
765,4.948993905547674,58562.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
765,6.872816983176382,58562.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
766,4.000643586953362,64818.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
767,5.29271671212168,70042.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
767,6.457001967675099,70042.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
768,6.178186823183568,75929.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
769,3.960495023756461,77263.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
769,5.175426307122918,77263.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
770,3.4735180432417816,80325.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
770,6.006953964304112,80325.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
771,4.069312183584449,82911.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
771,5.61555581405395,82911.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
773,3.8931805969742617,93313.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
774,4.0241599094172615,93500.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
775,4.910814958814044,104355.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
776,4.140220961689627,104667.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
777,4.816241156068032,105791.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
778,5.147494476813453,108339.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
779,4.247264484978497,113000.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
780,6.441691079981621,120836.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
781,4.736198448394496,128044.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
782,6.157296731709078,129344.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
784,6.14411481616747,190817.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
784,8.290237382674002,190817.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
785,6.710448807057482,250000.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
787,5.008078695447891,278795.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
787,6.8772754527281625,278795.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
788,5.472132008595732,401753.0,1963.7010722128923,4.033060037027242,9.4,2.346009507130348,4.4,1020.5,30.0,3.1
789,4.14106910239497,64583.0,1923.0,1.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
789,6.102558594613569,64583.0,1923.0,1.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
790,4.755484946646959,86111.0,1911.0,8.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
790,6.678140836537615,86111.0,1911.0,8.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
791,6.846975020054876,150695.0,1963.7010722128923,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
791,5.827032023149767,150695.0,1963.7010722128923,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
791,7.275608512395439,150695.0,1963.7010722128923,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
792,5.963682166095531,333681.0,1938.0,3.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
792,8.09504977025526,333681.0,1938.0,3.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
793,6.814674611966096,150695.0,1964.0,6.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
793,6.613612380268119,150695.0,1964.0,6.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
794,7.957558903309688,731945.0,1969.0,11.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
794,8.289577153427471,731945.0,1969.0,11.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
795,7.688546969394129,387500.0,1960.0,6.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
795,7.893922758276466,387500.0,1960.0,6.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
796,6.407638774024498,226042.0,1965.0,2.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
796,2.556451816951096,226042.0,1965.0,2.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
796,4.603168183317418,226042.0,1965.0,2.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
797,7.660227413626766,764237.0,1979.0,13.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
797,7.638231962407105,764237.0,1979.0,13.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
798,6.931129950298588,409028.0,1970.0,21.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
798,4.222884350827332,409028.0,1970.0,21.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
798,7.47651201797745,409028.0,1970.0,21.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
799,7.419410558488605,527431.0,1976.0,26.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
800,4.759863575664572,64583.0,1955.0,2.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
800,6.400589616047633,64583.0,1955.0,2.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
801,8.274045892582532,484376.0,1952.0,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
801,5.120804230746387,484376.0,1952.0,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
801,7.717057504073081,484376.0,1952.0,5.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
802,5.8971538676367405,290625.0,1995.0,19.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
802,7.239523612434581,290625.0,1995.0,19.0,-2.3,2.346009507130348,-3.2,1015.4,280.0,1.5
